# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-03-03 19:27:41 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
"#    USGS 08331160 RIO GRANDE NEAR BOSQUE FARMS, NM"
# -----------------------------------------------------------------------------------
#
# Data provided for site 08331160
#            TS   parameter     statistic     Description
"#         99876       00060     00003     Discharge, cubic feet per second (Mean)"
USGS    08331160        2013-01-31      456     A
USGS    08331160        2013-02-01      458     A
USGS    08331160        2013-02-02      451     A
USGS    08331160        2013-02-03      452     A
USGS    08331160        2013-02-04      459     A
USGS    08331160        2013-02-05      458     A
USGS    08331160        2013-02-06      488     A
USGS    08331160        2013-02-07      577     A
USGS    08331160        2013-02-08      472     A
USGS    08331160        2013-02-09      457     A
USGS    08331160        2013-02-10      472     A
USGS    08331160        2013-02-11      474     A
USGS    08331160        2013-02-12      454     A
USGS    08331160        2013-02-13      458     A
USGS    08331160        2013-02-14      465     A
USGS    08331160        2013-02-15      463     A
USGS    08331160        2013-02-16      458     A
USGS    08331160        2013-02-17      467     A
USGS    08331160        2013-02-18      469     A
USGS    08331160        2013-02-19      471     A
USGS    08331160        2013-02-20      469     A
USGS    08331160        2013-02-21      470     A
USGS    08331160        2013-02-22      470     A
USGS    08331160        2013-02-23      465     A
USGS    08331160        2013-02-24      457     A
USGS    08331160        2013-02-25      444     A
USGS    08331160        2013-02-26      445     A
USGS    08331160        2013-02-27      416     A
USGS    08331160        2013-02-28      343     A
USGS    08331160        2013-03-01      331     A
USGS    08331160        2013-03-02      280     A
USGS    08331160        2013-03-03      300     A
USGS    08331160        2013-03-04      262     A
USGS    08331160        2013-03-05      205     A
USGS    08331160        2013-03-06      184     A
USGS    08331160        2013-03-07      204     A
USGS    08331160        2013-03-08      229     A
USGS    08331160        2013-03-09      242     A
USGS    08331160        2013-03-10      278     A
USGS    08331160        2013-03-11      246     A
USGS    08331160        2013-03-12      258     A
USGS    08331160        2013-03-13      242     A
USGS    08331160        2013-03-14      237     A
USGS    08331160        2013-03-15      225     A
USGS    08331160        2013-03-16      230     A
USGS    08331160        2013-03-17      258     A
USGS    08331160        2013-03-18      261     A
USGS    08331160        2013-03-19      236     A
USGS    08331160        2013-03-20      223     A
USGS    08331160        2013-03-21      234     A:e
USGS    08331160        2013-03-22      221     A:e
USGS    08331160        2013-03-23      221     A
USGS    08331160        2013-03-24      216     A
USGS    08331160        2013-03-25      224     A
USGS    08331160        2013-03-26      205     A
USGS    08331160        2013-03-27      197     A
USGS    08331160        2013-03-28      202     A
USGS    08331160        2013-03-29      198     A
USGS    08331160        2013-03-30      171     A
USGS    08331160        2013-03-31      186     A
USGS    08331160        2013-04-01      188     A
USGS    08331160        2013-04-02      173     A
USGS    08331160        2013-04-03      169     A
USGS    08331160        2013-04-04      180     A
USGS    08331160        2013-04-05      184     A
USGS    08331160        2013-04-06      183     A
USGS    08331160        2013-04-07      183     A
USGS    08331160        2013-04-08      193     A
USGS    08331160        2013-04-09      197     A
USGS    08331160        2013-04-10      193     A
USGS    08331160        2013-04-11      197     A
USGS    08331160        2013-04-12      208     A
USGS    08331160        2013-04-13      209     A
USGS    08331160        2013-04-14      211     A
USGS    08331160        2013-04-15      212     A
USGS    08331160        2013-04-16      214     A
USGS    08331160        2013-04-17      211     A
USGS    08331160        2013-04-18      205     A
USGS    08331160        2013-04-19      198     A
USGS    08331160        2013-04-20      195     A
USGS    08331160        2013-04-21      189     A
USGS    08331160        2013-04-22      180     A
USGS    08331160        2013-04-23      176     A
USGS    08331160        2013-04-24      174     A
USGS    08331160        2013-04-25      193     A
USGS    08331160        2013-04-26      214     A
USGS    08331160        2013-04-27      215     A
USGS    08331160        2013-04-28      218     A
USGS    08331160        2013-04-29      215     A
USGS    08331160        2013-04-30      207     A
USGS    08331160        2013-05-01      206     A
USGS    08331160        2013-05-02      203     A
USGS    08331160        2013-05-03      207     A
USGS    08331160        2013-05-04      217     A
USGS    08331160        2013-05-05      259     A
USGS    08331160        2013-05-06      235     A
USGS    08331160        2013-05-07      217     A
USGS    08331160        2013-05-08      214     A
USGS    08331160        2013-05-09      212     A
USGS    08331160        2013-05-10      207     A
USGS    08331160        2013-05-11      200     A
USGS    08331160        2013-05-12      194     A
USGS    08331160        2013-05-13      204     A
USGS    08331160        2013-05-14      196     A
USGS    08331160        2013-05-15      267     A
USGS    08331160        2013-05-16      260     A
USGS    08331160        2013-05-17      212     A
USGS    08331160        2013-05-18      213     A
USGS    08331160        2013-05-19      214     A
USGS    08331160        2013-05-20      215     A
USGS    08331160        2013-05-21      219     A
USGS    08331160        2013-05-22      221     A
USGS    08331160        2013-05-23      220     A
USGS    08331160        2013-05-24      217     A
USGS    08331160        2013-05-25      215     A
USGS    08331160        2013-05-26      207     A
USGS    08331160        2013-05-27      206     A
USGS    08331160        2013-05-28      206     A
USGS    08331160        2013-05-29      210     A
USGS    08331160        2013-05-30      210     A
USGS    08331160        2013-05-31      212     A
USGS    08331160        2013-06-01      219     A
USGS    08331160        2013-06-02      227     A
USGS    08331160        2013-06-03      230     A
USGS    08331160        2013-06-04      227     A
USGS    08331160        2013-06-05      222     A
USGS    08331160        2013-06-06      221     A
USGS    08331160        2013-06-07      219     A
USGS    08331160        2013-06-08      196     A:e
USGS    08331160        2013-06-09      202     A:e
USGS    08331160        2013-06-10      187     A:e
USGS    08331160        2013-06-11      151     A
USGS    08331160        2013-06-12      143     A
USGS    08331160        2013-06-13      135     A
USGS    08331160        2013-06-14      121     A
USGS    08331160        2013-06-15      111     A
USGS    08331160        2013-06-16      111     A
USGS    08331160        2013-06-17      106     A
USGS    08331160        2013-06-18      97.3    A
USGS    08331160        2013-06-19      90.1    A
USGS    08331160        2013-06-20      79.3    A
USGS    08331160        2013-06-21      66.0    A
USGS    08331160        2013-06-22      63.6    A
USGS    08331160        2013-06-23      62.5    A
USGS    08331160        2013-06-24      60.8    A
USGS    08331160        2013-06-25      60.2    A
USGS    08331160        2013-06-26      65.1    A
USGS    08331160        2013-06-27      62.3    A
USGS    08331160        2013-06-28      61.0    A
USGS    08331160        2013-06-29      58.1    A
USGS    08331160        2013-06-30      58.1    A
USGS    08331160        2013-07-01      67.1    A
USGS    08331160        2013-07-02      47.2    A
USGS    08331160        2013-07-03      43.7    A
USGS    08331160        2013-07-04      42.0    A
USGS    08331160        2013-07-05      44.0    A
USGS    08331160        2013-07-06      45.5    A
USGS    08331160        2013-07-07      43.0    A
USGS    08331160        2013-07-08      42.8    A
USGS    08331160        2013-07-09      58.2    A
USGS    08331160        2013-07-10      39.7    A
USGS    08331160        2013-07-11      40.5    A
USGS    08331160        2013-07-12      39.5    A
USGS    08331160        2013-07-13      43.6    A
USGS    08331160        2013-07-14      38.0    A
USGS    08331160        2013-07-15      37.2    A
USGS    08331160        2013-07-16      39.4    A
USGS    08331160        2013-07-17      37.0    A
USGS    08331160        2013-07-18      40.1    A
USGS    08331160        2013-07-19      40.7    A
USGS    08331160        2013-07-20      324     A
USGS    08331160        2013-07-21      210     A
USGS    08331160        2013-07-22      110     A
USGS    08331160        2013-07-23      35.6    A
USGS    08331160        2013-07-24      30.9    A
USGS    08331160        2013-07-25      32.3    A
USGS    08331160        2013-07-26      224     A
USGS    08331160        2013-07-27      2070    A:e
USGS    08331160        2013-07-28      945     A:e
USGS    08331160        2013-07-29      663     A
USGS    08331160        2013-07-30      433     A
USGS    08331160        2013-07-31      328     A
USGS    08331160        2013-08-01      289     A
USGS    08331160        2013-08-02      182     A:e
USGS    08331160        2013-08-03      228     A:e
USGS    08331160        2013-08-04      200     A:e
USGS    08331160        2013-08-05      93.1    A:e
USGS    08331160        2013-08-06      116     A:e
USGS    08331160        2013-08-07      51.9    A:e
USGS    08331160        2013-08-08      54.4    A:e
USGS    08331160        2013-08-09      71.4    A:e
USGS    08331160        2013-08-10      66.6    A:e
USGS    08331160        2013-08-11      65.3    A:e
USGS    08331160        2013-08-12      84.8    A:e
USGS    08331160        2013-08-13      59.9    A:e
USGS    08331160        2013-08-14      51.9    A:e
USGS    08331160        2013-08-15      34.4    A:e
USGS    08331160        2013-08-16      33.8    A:e
USGS    08331160        2013-08-17      34.2    A:e
USGS    08331160        2013-08-18      34.7    A:e
USGS    08331160        2013-08-19      36.4    A:e
USGS    08331160        2013-08-20      37.8    A
USGS    08331160        2013-08-21      39.7    A
USGS    08331160        2013-08-22      40.9    A
USGS    08331160        2013-08-23      40.8    A
USGS    08331160        2013-08-24      40.2    A
USGS    08331160        2013-08-25      38.6    A
USGS    08331160        2013-08-26      42.1    A
USGS    08331160        2013-08-27      42.2    A
USGS    08331160        2013-08-28      41.1    A
USGS    08331160        2013-08-29      40.3    A
USGS    08331160        2013-08-30      38.3    A
USGS    08331160        2013-08-31      37.8    A
USGS    08331160        2013-09-01      37.9    A
USGS    08331160        2013-09-02      39.5    A
USGS    08331160        2013-09-03      41.0    A
USGS    08331160        2013-09-04      39.4    A
USGS    08331160        2013-09-05      38.7    A
USGS    08331160        2013-09-06      37.7    A
USGS    08331160        2013-09-07      41.0    A
USGS    08331160        2013-09-08      39.2    A
USGS    08331160        2013-09-09      38.2    A
USGS    08331160        2013-09-10      41.1    A
USGS    08331160        2013-09-11      185     A
USGS    08331160        2013-09-12      318     A
USGS    08331160        2013-09-13      1130    A
USGS    08331160        2013-09-14      2850    A:e
USGS    08331160        2013-09-15      3170    A:e
USGS    08331160        2013-09-16      1490    A:e
USGS    08331160        2013-09-17      1200    A:e
USGS    08331160        2013-09-18      673     A:e
USGS    08331160        2013-09-19      542     A
USGS    08331160        2013-09-20      842     A
USGS    08331160        2013-09-21      517     A
USGS    08331160        2013-09-22      562     A
USGS    08331160        2013-09-23      917     A
USGS    08331160        2013-09-24      760     A:e
USGS    08331160        2013-09-25      539     A
USGS    08331160        2013-09-26      587     A
USGS    08331160        2013-09-27      628     A
USGS    08331160        2013-09-28      492     A
USGS    08331160        2013-09-29      405     A
USGS    08331160        2013-09-30      335     A:e
USGS    08331160        2013-10-01      235     A:e
USGS    08331160        2013-10-02      244     A:e
USGS    08331160        2013-10-03      230     A:e
USGS    08331160        2013-10-04      193     A:e
USGS    08331160        2013-10-05      195     A:e
USGS    08331160        2013-10-06      169     A:e
USGS    08331160        2013-10-07      155     A:e
USGS    08331160        2013-10-08      140     A:e
USGS    08331160        2013-10-09      128     A
USGS    08331160        2013-10-10      171     A
USGS    08331160        2013-10-11      218     A
USGS    08331160        2013-10-12      264     A
USGS    08331160        2013-10-13      276     A
USGS    08331160        2013-10-14      273     A
USGS    08331160        2013-10-15      208     A
USGS    08331160        2013-10-16      851     A
USGS    08331160        2013-10-17      1360    A:e
USGS    08331160        2013-10-18      1410    A:e
USGS    08331160        2013-10-19      1410    A:e
USGS    08331160        2013-10-20      1340    A:e
USGS    08331160        2013-10-21      1430    A:e
USGS    08331160        2013-10-22      1720    A:e
USGS    08331160        2013-10-23      1280    A:e
USGS    08331160        2013-10-24      824     A
USGS    08331160        2013-10-25      489     A
USGS    08331160        2013-10-26      347     A
USGS    08331160        2013-10-27      291     A
USGS    08331160        2013-10-28      265     A
USGS    08331160        2013-10-29      228     A
USGS    08331160        2013-10-30      241     A:e
USGS    08331160        2013-10-31      343     A:e
USGS    08331160        2013-11-01      468     A:e
USGS    08331160        2013-11-02      482     A:e
USGS    08331160        2013-11-03      468     A:e
USGS    08331160        2013-11-04      503     A:e
USGS    08331160        2013-11-05      496     A:e
USGS    08331160        2013-11-06      548     A:e
USGS    08331160        2013-11-07      737     A
USGS    08331160        2013-11-08      837     A
USGS    08331160        2013-11-09      760     A:e
USGS    08331160        2013-11-10      760     A:e
USGS    08331160        2013-11-11      760     A:e
USGS    08331160        2013-11-12      704     A:e
USGS    08331160        2013-11-13      640     A
USGS    08331160        2013-11-14      615     A
USGS    08331160        2013-11-15      704     A
USGS    08331160        2013-11-16      864     A
USGS    08331160        2013-11-17      891     A
USGS    08331160        2013-11-18      872     A
USGS    08331160        2013-11-19      863     A
USGS    08331160        2013-11-20      826     A
USGS    08331160        2013-11-21      890     A
USGS    08331160        2013-11-22      967     A:e
USGS    08331160        2013-11-23      905     A:e
USGS    08331160        2013-11-24      863     A:e
USGS    08331160        2013-11-25      868     A:e
USGS    08331160        2013-11-26      927     A:e
USGS    08331160        2013-11-27      947     A:e
USGS    08331160        2013-11-28      947     A:e
USGS    08331160        2013-11-29      945     A:e
USGS    08331160        2013-11-30      942     A:e
USGS    08331160        2013-12-01      937     A:e
USGS    08331160        2013-12-02      937     A:e
USGS    08331160        2013-12-03      796     A:e
USGS    08331160        2013-12-04      761     A
USGS    08331160        2013-12-05      751     A:e
USGS    08331160        2013-12-06      743     A:e
USGS    08331160        2013-12-07      782     A
USGS    08331160        2013-12-08      836     A
USGS    08331160        2013-12-09      817     A:e
USGS    08331160        2013-12-10      803     A:e
USGS    08331160        2013-12-11      738     A:e
USGS    08331160        2013-12-12      701     A
USGS    08331160        2013-12-13      605     A
USGS    08331160        2013-12-14      617     A
USGS    08331160        2013-12-15      613     A
USGS    08331160        2013-12-16      603     A
USGS    08331160        2013-12-17      550     A
USGS    08331160        2013-12-18      567     A
USGS    08331160        2013-12-19      604     A
USGS    08331160        2013-12-20      594     A
USGS    08331160        2013-12-21      637     A
USGS    08331160        2013-12-22      703     A
USGS    08331160        2013-12-23      686     A
USGS    08331160        2013-12-24      686     A
USGS    08331160        2013-12-25      675     A
USGS    08331160        2013-12-26      674     A
USGS    08331160        2013-12-27      683     A
USGS    08331160        2013-12-28      691     A
USGS    08331160        2013-12-29      702     A
USGS    08331160        2013-12-30      707     A
USGS    08331160        2013-12-31      690     A
USGS    08331160        2014-01-01      638     A
USGS    08331160        2014-01-02      628     A
USGS    08331160        2014-01-03      619     A
USGS    08331160        2014-01-04      604     A
USGS    08331160        2014-01-05      599     A
USGS    08331160        2014-01-06      604     A
USGS    08331160        2014-01-07      593     A
USGS    08331160        2014-01-08      525     A
USGS    08331160        2014-01-09      410     A
USGS    08331160        2014-01-10      393     A
USGS    08331160        2014-01-11      405     A
USGS    08331160        2014-01-12      438     A
USGS    08331160        2014-01-13      440     A
USGS    08331160        2014-01-14      440     A
USGS    08331160        2014-01-15      435     A
USGS    08331160        2014-01-16      430     A
USGS    08331160        2014-01-17      429     A
USGS    08331160        2014-01-18      426     A
USGS    08331160        2014-01-19      431     A
USGS    08331160        2014-01-20      444     A
USGS    08331160        2014-01-21      438     A
USGS    08331160        2014-01-22      421     A
USGS    08331160        2014-01-23      482     A
USGS    08331160        2014-01-24      574     A
USGS    08331160        2014-01-25      562     A
USGS    08331160        2014-01-26      532     A
USGS    08331160        2014-01-27      545     A
USGS    08331160        2014-01-28      407     A
USGS    08331160        2014-01-29      347     A
USGS    08331160        2014-01-30      340     A
USGS    08331160        2014-01-31      339     A
USGS    08331160        2014-02-01      335     A
USGS    08331160        2014-02-02      338     A
USGS    08331160        2014-02-03      341     A
USGS    08331160        2014-02-04      347     A
USGS    08331160        2014-02-05      350     A
USGS    08331160        2014-02-06      331     A
USGS    08331160        2014-02-07      319     A
USGS    08331160        2014-02-08      318     A
USGS    08331160        2014-02-09      370     A
USGS    08331160        2014-02-10      407     A
USGS    08331160        2014-02-11      398     A
USGS    08331160        2014-02-12      381     A
USGS    08331160        2014-02-13      380     A
USGS    08331160        2014-02-14      386     A
USGS    08331160        2014-02-15      388     A
USGS    08331160        2014-02-16      390     A
USGS    08331160        2014-02-17      397     A
USGS    08331160        2014-02-18      396     A
USGS    08331160        2014-02-19      399     A
USGS    08331160        2014-02-20      416     A
USGS    08331160        2014-02-21      520     A
USGS    08331160        2014-02-22      705     A
USGS    08331160        2014-02-23      787     A
USGS    08331160        2014-02-24      881     A
USGS    08331160        2014-02-25      870     A
USGS    08331160        2014-02-26      839     A
USGS    08331160        2014-02-27      759     A
USGS    08331160        2014-02-28      669     A
USGS    08331160        2014-03-01      595     A
USGS    08331160        2014-03-02      605     A
USGS    08331160        2014-03-03      591     A
USGS    08331160        2014-03-04      613     A
USGS    08331160        2014-03-05      561     A
USGS    08331160        2014-03-06      575     A
USGS    08331160        2014-03-07      729     A
USGS    08331160        2014-03-08      700     A
USGS    08331160        2014-03-09      624     A
USGS    08331160        2014-03-10      542     A
USGS    08331160        2014-03-11      491     A
USGS    08331160        2014-03-12      385     A
USGS    08331160        2014-03-13      358     A
USGS    08331160        2014-03-14      368     A
USGS    08331160        2014-03-15      439     A
USGS    08331160        2014-03-16      398     A
USGS    08331160        2014-03-17      348     A
USGS    08331160        2014-03-18      302     A
USGS    08331160        2014-03-19      245     A
USGS    08331160        2014-03-20      252     A
USGS    08331160        2014-03-21      251     A
USGS    08331160        2014-03-22      233     A
USGS    08331160        2014-03-23      216     A
USGS    08331160        2014-03-24      208     A
USGS    08331160        2014-03-25      201     A
USGS    08331160        2014-03-26      187     A
USGS    08331160        2014-03-27      186     A
USGS    08331160        2014-03-28      182     A
USGS    08331160        2014-03-29      177     A
USGS    08331160        2014-03-30      177     A
USGS    08331160        2014-03-31      174     A
USGS    08331160        2014-04-01      171     A
USGS    08331160        2014-04-02      178     A
USGS    08331160        2014-04-03      188     A
USGS    08331160        2014-04-04      184     A
USGS    08331160        2014-04-05      179     A
USGS    08331160        2014-04-06      155     A
USGS    08331160        2014-04-07      153     A
USGS    08331160        2014-04-08      155     A
USGS    08331160        2014-04-09      161     A
USGS    08331160        2014-04-10      164     A
USGS    08331160        2014-04-11      165     A
USGS    08331160        2014-04-12      169     A
USGS    08331160        2014-04-13      170     A
USGS    08331160        2014-04-14      172     A
USGS    08331160        2014-04-15      169     A
USGS    08331160        2014-04-16      161     A
USGS    08331160        2014-04-17      155     A
USGS    08331160        2014-04-18      149     A
USGS    08331160        2014-04-19      147     A
USGS    08331160        2014-04-20      151     A
USGS    08331160        2014-04-21      175     A
USGS    08331160        2014-04-22      192     A
USGS    08331160        2014-04-23      200     A
USGS    08331160        2014-04-24      210     A:e
USGS    08331160        2014-04-25      188     A
USGS    08331160        2014-04-26      191     A
USGS    08331160        2014-04-27      196     A
USGS    08331160        2014-04-28      247     A
USGS    08331160        2014-04-29      257     A
USGS    08331160        2014-04-30      191     A
USGS    08331160        2014-05-01      184     A
USGS    08331160        2014-05-02      182     A
USGS    08331160        2014-05-03      181     A
USGS    08331160        2014-05-04      182     A
USGS    08331160        2014-05-05      180     A
USGS    08331160        2014-05-06      178     A
USGS    08331160        2014-05-07      177     A
USGS    08331160        2014-05-08      406     A
USGS    08331160        2014-05-09      951     A
USGS    08331160        2014-05-10      1070    A
USGS    08331160        2014-05-11      1180    A
USGS    08331160        2014-05-12      1320    A
USGS    08331160        2014-05-13      1340    A
USGS    08331160        2014-05-14      1300    A
USGS    08331160        2014-05-15      1220    A
USGS    08331160        2014-05-16      1210    A
USGS    08331160        2014-05-17      1080    A
USGS    08331160        2014-05-18      822     A
USGS    08331160        2014-05-19      707     A
USGS    08331160        2014-05-20      508     A
USGS    08331160        2014-05-21      341     A
USGS    08331160        2014-05-22      253     A
USGS    08331160        2014-05-23      227     A
USGS    08331160        2014-05-24      238     A
USGS    08331160        2014-05-25      516     A
USGS    08331160        2014-05-26      641     A
USGS    08331160        2014-05-27      615     A
USGS    08331160        2014-05-28      635     A
USGS    08331160        2014-05-29      624     A
USGS    08331160        2014-05-30      592     A
USGS    08331160        2014-05-31      472     A
USGS    08331160        2014-06-01      331     A
USGS    08331160        2014-06-02      276     A
USGS    08331160        2014-06-03      252     A
USGS    08331160        2014-06-04      565     A
USGS    08331160        2014-06-05      929     A
USGS    08331160        2014-06-06      889     A
USGS    08331160        2014-06-07      735     A
USGS    08331160        2014-06-08      626     A
USGS    08331160        2014-06-09      501     A
USGS    08331160        2014-06-10      486     A
USGS    08331160        2014-06-11      429     A
USGS    08331160        2014-06-12      321     A
USGS    08331160        2014-06-13      250     A
USGS    08331160        2014-06-14      214     A
USGS    08331160        2014-06-15      221     A
USGS    08331160        2014-06-16      201     A
USGS    08331160        2014-06-17      201     A
USGS    08331160        2014-06-18      204     A
USGS    08331160        2014-06-19      204     A
USGS    08331160        2014-06-20      208     A
USGS    08331160        2014-06-21      217     A
USGS    08331160        2014-06-22      221     A
USGS    08331160        2014-06-23      231     A
USGS    08331160        2014-06-24      213     A
USGS    08331160        2014-06-25      211     A
USGS    08331160        2014-06-26      190     A
USGS    08331160        2014-06-27      172     A
USGS    08331160        2014-06-28      153     A
USGS    08331160        2014-06-29      141     A
USGS    08331160        2014-06-30      130     A
USGS    08331160        2014-07-01      116     A
USGS    08331160        2014-07-02      112     A
USGS    08331160        2014-07-03      143     A
USGS    08331160        2014-07-04      134     A
USGS    08331160        2014-07-05      267     A:e
USGS    08331160        2014-07-06      243     A:e
USGS    08331160        2014-07-07      224     A:e
USGS    08331160        2014-07-08      165     A:e
USGS    08331160        2014-07-09      319     A
USGS    08331160        2014-07-10      328     A
USGS    08331160        2014-07-11      99.5    A
USGS    08331160        2014-07-12      343     A
USGS    08331160        2014-07-13      289     A
USGS    08331160        2014-07-14      184     A
USGS    08331160        2014-07-15      225     A
USGS    08331160        2014-07-16      503     A
USGS    08331160        2014-07-17      1030    A
USGS    08331160        2014-07-18      872     A
USGS    08331160        2014-07-19      779     A
USGS    08331160        2014-07-20      846     A
USGS    08331160        2014-07-21      547     A
USGS    08331160        2014-07-22      184     A
USGS    08331160        2014-07-23      133     A
USGS    08331160        2014-07-24      134     A
USGS    08331160        2014-07-25      104     A
USGS    08331160        2014-07-26      58.2    A
USGS    08331160        2014-07-27      53.9    A
USGS    08331160        2014-07-28      110     A
USGS    08331160        2014-07-29      61.7    A
USGS    08331160        2014-07-30      221     A
USGS    08331160        2014-07-31      334     A
USGS    08331160        2014-08-01      350     A
USGS    08331160        2014-08-02      2450    A
USGS    08331160        2014-08-03      1870    A:e
USGS    08331160        2014-08-04      1050    A:e
USGS    08331160        2014-08-05      751     A:e
USGS    08331160        2014-08-06      609     A
USGS    08331160        2014-08-07      494     A
USGS    08331160        2014-08-08      449     A
USGS    08331160        2014-08-09      325     A
USGS    08331160        2014-08-10      287     A
USGS    08331160        2014-08-11      291     A
USGS    08331160        2014-08-12      302     A:e
USGS    08331160        2014-08-13      228     A:e
USGS    08331160        2014-08-14      142     A
USGS    08331160        2014-08-15      116     A
USGS    08331160        2014-08-16      161     A
USGS    08331160        2014-08-17      107     A
USGS    08331160        2014-08-18      83.6    A
USGS    08331160        2014-08-19      76.3    A
USGS    08331160        2014-08-20      82.1    A
USGS    08331160        2014-08-21      71.2    A
USGS    08331160        2014-08-22      74.5    A
USGS    08331160        2014-08-23      80.8    A
USGS    08331160        2014-08-24      73.8    A
USGS    08331160        2014-08-25      75.5    A
USGS    08331160        2014-08-26      80.5    A
USGS    08331160        2014-08-27      82.4    A
USGS    08331160        2014-08-28      101     A
USGS    08331160        2014-08-29      89.3    A
USGS    08331160        2014-08-30      81.0    A
USGS    08331160        2014-08-31      79.0    A
USGS    08331160        2014-09-01      93.8    A
USGS    08331160        2014-09-02      102     A
USGS    08331160        2014-09-03      79.6    A
USGS    08331160        2014-09-04      81.1    A
USGS    08331160        2014-09-05      81.3    A
USGS    08331160        2014-09-06      82.2    A
USGS    08331160        2014-09-07      82.4    A
USGS    08331160        2014-09-08      79.1    A
USGS    08331160        2014-09-09      74.1    A
USGS    08331160        2014-09-10      69.7    A
USGS    08331160        2014-09-11      69.0    A
USGS    08331160        2014-09-12      67.1    A
USGS    08331160        2014-09-13      63.2    A
USGS    08331160        2014-09-14      68.0    A
USGS    08331160        2014-09-15      88.5    A
USGS    08331160        2014-09-16      63.6    A
USGS    08331160        2014-09-17      64.6    A
USGS    08331160        2014-09-18      119     A
USGS    08331160        2014-09-19      91.8    A
USGS    08331160        2014-09-20      69.2    A
USGS    08331160        2014-09-21      69.9    A
USGS    08331160        2014-09-22      74.0    A
USGS    08331160        2014-09-23      74.7    A
USGS    08331160        2014-09-24      70.2    A
USGS    08331160        2014-09-25      60.4    A:e
USGS    08331160        2014-09-26      57.3    A:e
USGS    08331160        2014-09-27      53.1    A
USGS    08331160        2014-09-28      53.9    A
USGS    08331160        2014-09-29      52.5    A
USGS    08331160        2014-09-30      49.8    A
USGS    08331160        2014-10-01      49.5    A
USGS    08331160        2014-10-02      55.5    A:e
USGS    08331160        2014-10-03      52.4    A:e
USGS    08331160        2014-10-04      50.5    A
USGS    08331160        2014-10-05      49.4    A
USGS    08331160        2014-10-06      47.9    A
USGS    08331160        2014-10-07      47.0    A
USGS    08331160        2014-10-08      46.6    A
USGS    08331160        2014-10-09      45.9    A
USGS    08331160        2014-10-10      46.4    A
USGS    08331160        2014-10-11      194     A
USGS    08331160        2014-10-12      267     A
USGS    08331160        2014-10-13      242     A
USGS    08331160        2014-10-14      167     A
USGS    08331160        2014-10-15      154     A
USGS    08331160        2014-10-16      188     A
USGS    08331160        2014-10-17      196     A
USGS    08331160        2014-10-18      190     A
USGS    08331160        2014-10-19      143     A
USGS    08331160        2014-10-20      154     A
USGS    08331160        2014-10-21      210     A
USGS    08331160        2014-10-22      148     A
USGS    08331160        2014-10-23      119     A
USGS    08331160        2014-10-24      130     A
USGS    08331160        2014-10-25      116     A
USGS    08331160        2014-10-26      96.9    A:e
USGS    08331160        2014-10-27      105     A:e
USGS    08331160        2014-10-28      109     A:e
USGS    08331160        2014-10-29      128     A:e
USGS    08331160        2014-10-30      136     A:e
USGS    08331160        2014-10-31      213     A:e
USGS    08331160        2014-11-01      441     A:e
USGS    08331160        2014-11-02      453     A:e
USGS    08331160        2014-11-03      480     A:e
USGS    08331160        2014-11-04      492     A:e
USGS    08331160        2014-11-05      496     A:e
USGS    08331160        2014-11-06      492     A:e
USGS    08331160        2014-11-07      606     A
USGS    08331160        2014-11-08      538     A
USGS    08331160        2014-11-09      564     A
USGS    08331160        2014-11-10      598     A
USGS    08331160        2014-11-11      590     A
USGS    08331160        2014-11-12      625     A
USGS    08331160        2014-11-13      626     A
USGS    08331160        2014-11-14      671     A
USGS    08331160        2014-11-15      689     A
USGS    08331160        2014-11-16      790     A
USGS    08331160        2014-11-17      803     A
USGS    08331160        2014-11-18      805     A
USGS    08331160        2014-11-19      821     A
USGS    08331160        2014-11-20      805     A
USGS    08331160        2014-11-21      834     A
USGS    08331160        2014-11-22      795     A
USGS    08331160        2014-11-23      781     A
USGS    08331160        2014-11-24      787     A
USGS    08331160        2014-11-25      794     A
USGS    08331160        2014-11-26      807     A
USGS    08331160        2014-11-27      815     A
USGS    08331160        2014-11-28      832     A
USGS    08331160        2014-11-29      839     A
USGS    08331160        2014-11-30      841     A
USGS    08331160        2014-12-01      848     A
USGS    08331160        2014-12-02      827     A
USGS    08331160        2014-12-03      835     A
USGS    08331160        2014-12-04      847     A
USGS    08331160        2014-12-05      1030    A
USGS    08331160        2014-12-06      906     A
USGS    08331160        2014-12-07      903     A
USGS    08331160        2014-12-08      904     A
USGS    08331160        2014-12-09      927     A
USGS    08331160        2014-12-10      940     A
USGS    08331160        2014-12-11      948     A
USGS    08331160        2014-12-12      950     A
USGS    08331160        2014-12-13      925     A
USGS    08331160        2014-12-14      1070    A
USGS    08331160        2014-12-15      932     A
USGS    08331160        2014-12-16      898     A
USGS    08331160        2014-12-17      891     A
USGS    08331160        2014-12-18      905     A
USGS    08331160        2014-12-19      848     A
