# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-03-12 14:21:48 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
"#    USGS 08354900 RIO GRANDE FLOODWAY AT SAN ACACIA, NM"
# -----------------------------------------------------------------------------------
#
# Data provided for site 08354900
#            TS   parameter     statistic     Description
"#         99930       00060     00003     Discharge, cubic feet per second (Mean)"
USGS    08354900        2010-09-15      42.1    A
USGS    08354900        2010-09-16      32.2    A:e
USGS    08354900        2010-09-17      40.8    A:e
USGS    08354900        2010-09-18      27.9    A:e
USGS    08354900        2010-09-19      21.4    A:e
USGS    08354900        2010-09-20      14.9    A:e
USGS    08354900        2010-09-21      62.5    A:e
USGS    08354900        2010-09-22      110     A:e
USGS    08354900        2010-09-23      133     A
USGS    08354900        2010-09-24      618     A:e
USGS    08354900        2010-09-25      729     A:e
USGS    08354900        2010-09-26      839     A:e
USGS    08354900        2010-09-27      1430    A
USGS    08354900        2010-09-28      692     A
USGS    08354900        2010-09-29      344     A
USGS    08354900        2010-09-30      125     A
USGS    08354900        2010-10-01      72.5    A
USGS    08354900        2010-10-02      49.0    A
USGS    08354900        2010-10-03      54.1    A
USGS    08354900        2010-10-04      57.7    A
USGS    08354900        2010-10-05      123     A
USGS    08354900        2010-10-06      92.3    A
USGS    08354900        2010-10-07      69.5    A
USGS    08354900        2010-10-08      47.7    A
USGS    08354900        2010-10-09      47.4    A
USGS    08354900        2010-10-10      47.1    A
USGS    08354900        2010-10-11      47.4    A
USGS    08354900        2010-10-12      51.4    A
USGS    08354900        2010-10-13      63.8    A
USGS    08354900        2010-10-14      62.2    A
USGS    08354900        2010-10-15      68.6    A
USGS    08354900        2010-10-16      52.7    A
USGS    08354900        2010-10-17      76.9    A
USGS    08354900        2010-10-18      80.0    A
USGS    08354900        2010-10-19      51.5    A
USGS    08354900        2010-10-20      50.6    A
USGS    08354900        2010-10-21      107     A
USGS    08354900        2010-10-22      103     A
USGS    08354900        2010-10-23      93.7    A
USGS    08354900        2010-10-24      284     A
USGS    08354900        2010-10-25      299     A
USGS    08354900        2010-10-26      182     A
USGS    08354900        2010-10-27      144     A
USGS    08354900        2010-10-28      129     A
USGS    08354900        2010-10-29      107     A
USGS    08354900        2010-10-30      115     A
USGS    08354900        2010-10-31      160     A
USGS    08354900        2010-11-01      303     A
USGS    08354900        2010-11-02      375     A:e
USGS    08354900        2010-11-03      471     A:e
USGS    08354900        2010-11-04      463     A:e
USGS    08354900        2010-11-05      495     A:e
USGS    08354900        2010-11-06      440     A
USGS    08354900        2010-11-07      452     A
USGS    08354900        2010-11-08      449     A
USGS    08354900        2010-11-09      442     A
USGS    08354900        2010-11-10      421     A
USGS    08354900        2010-11-11      529     A
USGS    08354900        2010-11-12      527     A
USGS    08354900        2010-11-13      543     A
USGS    08354900        2010-11-14      556     A
USGS    08354900        2010-11-15      544     A
USGS    08354900        2010-11-16      565     A
USGS    08354900        2010-11-17      570     A
USGS    08354900        2010-11-18      593     A
USGS    08354900        2010-11-19      583     A
USGS    08354900        2010-11-20      586     A
USGS    08354900        2010-11-21      580     A
USGS    08354900        2010-11-22      579     A
USGS    08354900        2010-11-23      574     A
USGS    08354900        2010-11-24      566     A
USGS    08354900        2010-11-25      568     A
USGS    08354900        2010-11-26      580     A
USGS    08354900        2010-11-27      589     A
USGS    08354900        2010-11-28      586     A
USGS    08354900        2010-11-29      561     A
USGS    08354900        2010-11-30      542     A
USGS    08354900        2010-12-01      534     A
USGS    08354900        2010-12-02      525     A
USGS    08354900        2010-12-03      521     A
USGS    08354900        2010-12-04      510     A
USGS    08354900        2010-12-05      502     A
USGS    08354900        2010-12-06      501     A
USGS    08354900        2010-12-07      501     A
USGS    08354900        2010-12-08      496     A
USGS    08354900        2010-12-09      538     A
USGS    08354900        2010-12-10      558     A
USGS    08354900        2010-12-11      564     A
USGS    08354900        2010-12-12      562     A
USGS    08354900        2010-12-13      567     A
USGS    08354900        2010-12-14      572     A
USGS    08354900        2010-12-15      597     A
USGS    08354900        2010-12-16      706     A
USGS    08354900        2010-12-17      829     A
USGS    08354900        2010-12-18      1170    A
USGS    08354900        2010-12-19      952     A
USGS    08354900        2010-12-20      934     A
USGS    08354900        2010-12-21      953     A
USGS    08354900        2010-12-22      960     A
USGS    08354900        2010-12-23      931     A
USGS    08354900        2010-12-24      853     A
USGS    08354900        2010-12-25      799     A
USGS    08354900        2010-12-26      738     A
USGS    08354900        2010-12-27      733     A
USGS    08354900        2010-12-28      738     A
USGS    08354900        2010-12-29      762     A
USGS    08354900        2010-12-30      824     A
USGS    08354900        2010-12-31      822     A
USGS    08354900        2011-01-01      764     A
USGS    08354900        2011-01-02      735     A
USGS    08354900        2011-01-03      740     A
USGS    08354900        2011-01-04      703     A:e
USGS    08354900        2011-01-05      655     A:e
USGS    08354900        2011-01-06      561     A:e
USGS    08354900        2011-01-07      516     A:e
USGS    08354900        2011-01-08      537     A:e
USGS    08354900        2011-01-09      584     A:e
USGS    08354900        2011-01-10      606     A:e
USGS    08354900        2011-01-11      587     A:e
USGS    08354900        2011-01-12      601     A:e
USGS    08354900        2011-01-13      653     A:e
USGS    08354900        2011-01-14      717     A:e
USGS    08354900        2011-01-15      746     A:e
USGS    08354900        2011-01-16      778     A:e
USGS    08354900        2011-01-17      806     A:e
USGS    08354900        2011-01-18      800     A:e
USGS    08354900        2011-01-19      797     A:e
USGS    08354900        2011-01-20      774     A:e
USGS    08354900        2011-01-21      671     A:e
USGS    08354900        2011-01-22      636     A:e
USGS    08354900        2011-01-23      661     A:e
USGS    08354900        2011-01-24      662     A:e
USGS    08354900        2011-01-25      665     A:e
USGS    08354900        2011-01-26      664     A:e
USGS    08354900        2011-01-27      749     A:e
USGS    08354900        2011-01-28      752     A:e
USGS    08354900        2011-01-29      756     A:e
USGS    08354900        2011-01-30      730     A:e
USGS    08354900        2011-01-31      681     A:e
USGS    08354900        2011-02-01      643     A:e
USGS    08354900        2011-02-02      629     A:e
USGS    08354900        2011-02-03      594     A:e
USGS    08354900        2011-02-04      605     A:e
USGS    08354900        2011-02-05      675     A:e
USGS    08354900        2011-02-06      648     A:e
USGS    08354900        2011-02-07      547     A:e
USGS    08354900        2011-02-08      512     A:e
USGS    08354900        2011-02-09      518     A:e
USGS    08354900        2011-02-10      638     A:e
USGS    08354900        2011-02-11      715     A:e
USGS    08354900        2011-02-12      717     A:e
USGS    08354900        2011-02-13      648     A:e
USGS    08354900        2011-02-14      645     A:e
USGS    08354900        2011-02-15      635     A:e
USGS    08354900        2011-02-16      640     A:e
USGS    08354900        2011-02-17      659     A:e
USGS    08354900        2011-02-18      733     A:e
USGS    08354900        2011-02-19      742     A:e
USGS    08354900        2011-02-20      739     A:e
USGS    08354900        2011-02-21      779     A:e
USGS    08354900        2011-02-22      791     A:e
USGS    08354900        2011-02-23      800     A:e
USGS    08354900        2011-02-24      797     A:e
USGS    08354900        2011-02-25      806     A:e
USGS    08354900        2011-02-26      809     A:e
USGS    08354900        2011-02-27      809     A:e
USGS    08354900        2011-02-28      741     A:e
USGS    08354900        2011-03-01      699     A:e
USGS    08354900        2011-03-02      616     A:e
USGS    08354900        2011-03-03      589     A:e
USGS    08354900        2011-03-04      642     A:e
USGS    08354900        2011-03-05      603     A:e
USGS    08354900        2011-03-06      612     A:e
USGS    08354900        2011-03-07      595     A:e
USGS    08354900        2011-03-08      585     A:e
USGS    08354900        2011-03-09      578     A:e
USGS    08354900        2011-03-10      572     A:e
USGS    08354900        2011-03-11      540     A:e
USGS    08354900        2011-03-12      470     A:e
USGS    08354900        2011-03-13      434     A:e
USGS    08354900        2011-03-14      441     A:e
USGS    08354900        2011-03-15      407     A:e
USGS    08354900        2011-03-16      378     A:e
USGS    08354900        2011-03-17      292     A:e
USGS    08354900        2011-03-18      249     A:e
USGS    08354900        2011-03-19      240     A:e
USGS    08354900        2011-03-20      240     A:e
USGS    08354900        2011-03-21      242     A:e
USGS    08354900        2011-03-22      256     A:e
USGS    08354900        2011-03-23      245     A:e
USGS    08354900        2011-03-24      269     A:e
USGS    08354900        2011-03-25      276     A
USGS    08354900        2011-03-26      283     A
USGS    08354900        2011-03-27      365     A
USGS    08354900        2011-03-28      337     A
USGS    08354900        2011-03-29      259     A
USGS    08354900        2011-03-30      212     A
USGS    08354900        2011-03-31      186     A
USGS    08354900        2011-04-01      186     A
USGS    08354900        2011-04-02      162     A
USGS    08354900        2011-04-03      149     A
USGS    08354900        2011-04-04      148     A
USGS    08354900        2011-04-05      143     A
USGS    08354900        2011-04-06      148     A
USGS    08354900        2011-04-07      153     A
USGS    08354900        2011-04-08      157     A
USGS    08354900        2011-04-09      144     A
USGS    08354900        2011-04-10      138     A
USGS    08354900        2011-04-11      147     A
USGS    08354900        2011-04-12      166     A
USGS    08354900        2011-04-13      176     A
USGS    08354900        2011-04-14      171     A
USGS    08354900        2011-04-15      173     A
USGS    08354900        2011-04-16      171     A
USGS    08354900        2011-04-17      162     A
USGS    08354900        2011-04-18      164     A
USGS    08354900        2011-04-19      154     A
USGS    08354900        2011-04-20      153     A
USGS    08354900        2011-04-21      144     A
USGS    08354900        2011-04-22      160     A
USGS    08354900        2011-04-23      166     A
USGS    08354900        2011-04-24      166     A
USGS    08354900        2011-04-25      216     A
USGS    08354900        2011-04-26      334     A
USGS    08354900        2011-04-27      379     A
USGS    08354900        2011-04-28      354     A
USGS    08354900        2011-04-29      241     A
USGS    08354900        2011-04-30      241     A
USGS    08354900        2011-05-01      252     A
USGS    08354900        2011-05-02      264     A
USGS    08354900        2011-05-03      288     A
USGS    08354900        2011-05-04      273     A
USGS    08354900        2011-05-05      255     A
USGS    08354900        2011-05-06      231     A
USGS    08354900        2011-05-07      211     A
USGS    08354900        2011-05-08      238     A
USGS    08354900        2011-05-09      232     A
USGS    08354900        2011-05-10      211     A
USGS    08354900        2011-05-11      194     A
USGS    08354900        2011-05-12      202     A
USGS    08354900        2011-05-13      236     A
USGS    08354900        2011-05-14      266     A
USGS    08354900        2011-05-15      253     A
USGS    08354900        2011-05-16      273     A
USGS    08354900        2011-05-17      300     A
USGS    08354900        2011-05-18      332     A
USGS    08354900        2011-05-19      311     A
USGS    08354900        2011-05-20      301     A
USGS    08354900        2011-05-21      282     A
USGS    08354900        2011-05-22      284     A
USGS    08354900        2011-05-23      352     A
USGS    08354900        2011-05-24      362     A
USGS    08354900        2011-05-25      341     A
USGS    08354900        2011-05-26      405     A
USGS    08354900        2011-05-27      414     A
USGS    08354900        2011-05-28      413     A
USGS    08354900        2011-05-29      341     A
USGS    08354900        2011-05-30      308     A
USGS    08354900        2011-05-31      298     A
USGS    08354900        2011-06-01      351     A
USGS    08354900        2011-06-02      367     A
USGS    08354900        2011-06-03      367     A
USGS    08354900        2011-06-04      401     A
USGS    08354900        2011-06-05      582     A
USGS    08354900        2011-06-06      649     A
USGS    08354900        2011-06-07      649     A
USGS    08354900        2011-06-08      663     A
USGS    08354900        2011-06-09      655     A
USGS    08354900        2011-06-10      660     A
USGS    08354900        2011-06-11      667     A
USGS    08354900        2011-06-12      674     A
USGS    08354900        2011-06-13      686     A
USGS    08354900        2011-06-14      679     A
USGS    08354900        2011-06-15      628     A
USGS    08354900        2011-06-16      493     A
USGS    08354900        2011-06-17      346     A
USGS    08354900        2011-06-18      268     A
USGS    08354900        2011-06-19      248     A
USGS    08354900        2011-06-20      215     A
USGS    08354900        2011-06-21      190     A
USGS    08354900        2011-06-22      193     A
USGS    08354900        2011-06-23      186     A
USGS    08354900        2011-06-24      168     A
USGS    08354900        2011-06-25      141     A
USGS    08354900        2011-06-26      128     A
USGS    08354900        2011-06-27      113     A
USGS    08354900        2011-06-28      95.1    A
USGS    08354900        2011-06-29      73.4    A
USGS    08354900        2011-06-30      53.3    A:e
USGS    08354900        2011-07-01      39.8    A:e
USGS    08354900        2011-07-02      30.8    A
USGS    08354900        2011-07-03      29.1    A
USGS    08354900        2011-07-04      28.9    A
USGS    08354900        2011-07-05      25.0    A
USGS    08354900        2011-07-06      21.9    A
USGS    08354900        2011-07-07      22.3    A
USGS    08354900        2011-07-08      21.5    A
USGS    08354900        2011-07-09      20.1    A
USGS    08354900        2011-07-10      20.2    A
USGS    08354900        2011-07-11      20.6    A
USGS    08354900        2011-07-12      21.6    A
USGS    08354900        2011-07-13      21.2    A
USGS    08354900        2011-07-14      21.0    A
USGS    08354900        2011-07-15      20.7    A
USGS    08354900        2011-07-16      21.2    A
USGS    08354900        2011-07-17      21.6    A
USGS    08354900        2011-07-18      23.7    A
USGS    08354900        2011-07-19      22.0    A
USGS    08354900        2011-07-20      21.1    A
USGS    08354900        2011-07-21      22.1    A
USGS    08354900        2011-07-22      22.0    A
USGS    08354900        2011-07-23      22.4    A
USGS    08354900        2011-07-24      22.4    A
USGS    08354900        2011-07-25      20.9    A
USGS    08354900        2011-07-26      32.7    A
USGS    08354900        2011-07-27      294     A
USGS    08354900        2011-07-28      212     A
USGS    08354900        2011-07-29      207     A
USGS    08354900        2011-07-30      339     A
USGS    08354900        2011-07-31      155     A
USGS    08354900        2011-08-01      429     A:e
USGS    08354900        2011-08-02      415     A:e
USGS    08354900        2011-08-03      289     A
USGS    08354900        2011-08-04      224     A
USGS    08354900        2011-08-05      122     A
USGS    08354900        2011-08-06      157     A:e
USGS    08354900        2011-08-07      134     A:e
USGS    08354900        2011-08-08      72.9    A:e
USGS    08354900        2011-08-09      59.4    A
USGS    08354900        2011-08-10      27.6    A:e
USGS    08354900        2011-08-11      19.9    A:e
USGS    08354900        2011-08-12      13.8    A:e
USGS    08354900        2011-08-13      13.8    A:e
USGS    08354900        2011-08-14      9.21    A:e
USGS    08354900        2011-08-15      10.7    A:e
USGS    08354900        2011-08-16      15.3    A:e
USGS    08354900        2011-08-17      32.1    A:e
USGS    08354900        2011-08-18      76.1    A:e
USGS    08354900        2011-08-19      79.7    A
USGS    08354900        2011-08-20      116     A:e
USGS    08354900        2011-08-21      179     A
USGS    08354900        2011-08-22      216     A
USGS    08354900        2011-08-23      266     A
USGS    08354900        2011-08-24      322     A
USGS    08354900        2011-08-25      415     A:e
USGS    08354900        2011-08-26      370     A:e
USGS    08354900        2011-08-27      392     A:e
USGS    08354900        2011-08-28      356     A:e
USGS    08354900        2011-08-29      159     A:e
USGS    08354900        2011-08-30      99.6    A:e
USGS    08354900        2011-08-31      65.8    A:e
USGS    08354900        2011-09-01      65.8    A:e
USGS    08354900        2011-09-02      71.1    A:e
USGS    08354900        2011-09-03      113     A:e
USGS    08354900        2011-09-04      47.7    A
USGS    08354900        2011-09-05      99.3    A:e
USGS    08354900        2011-09-06      27.9    A
USGS    08354900        2011-09-07      97.5    A
USGS    08354900        2011-09-08      339     A:e
USGS    08354900        2011-09-09      183     A
USGS    08354900        2011-09-10      216     A
USGS    08354900        2011-09-11      209     A:e
USGS    08354900        2011-09-12      77.4    A:e
USGS    08354900        2011-09-13      58.1    A
USGS    08354900        2011-09-14      114     A
USGS    08354900        2011-09-15      376     A:e
USGS    08354900        2011-09-16      254     A:e
USGS    08354900        2011-09-17      320     A:e
USGS    08354900        2011-09-18      318     A:e
USGS    08354900        2011-09-19      348     A:e
USGS    08354900        2011-09-20      179     A
USGS    08354900        2011-09-21      111     A
USGS    08354900        2011-09-22      97.5    A
USGS    08354900        2011-09-23      45.7    A
USGS    08354900        2011-09-24      50.8    A:e
USGS    08354900        2011-09-25      51.4    A
USGS    08354900        2011-09-26      44.6    A:e
USGS    08354900        2011-09-27      38.4    A:e
USGS    08354900        2011-09-28      23.5    A:e
USGS    08354900        2011-09-29      21.6    A:e
USGS    08354900        2011-09-30      21.1    A:e
USGS    08354900        2011-10-01      20.5    A:e
USGS    08354900        2011-10-02      21.3    A:e
USGS    08354900        2011-10-03      19.7    A:e
USGS    08354900        2011-10-04      15.0    A
USGS    08354900        2011-10-05      180     A:e
USGS    08354900        2011-10-06      123     A
USGS    08354900        2011-10-07      133     A:e
USGS    08354900        2011-10-08      293     A:e
USGS    08354900        2011-10-09      221     A
USGS    08354900        2011-10-10      224     A:e
USGS    08354900        2011-10-11      222     A
USGS    08354900        2011-10-12      178     A
USGS    08354900        2011-10-13      157     A
USGS    08354900        2011-10-14      110     A
USGS    08354900        2011-10-15      150     A
USGS    08354900        2011-10-16      151     A
USGS    08354900        2011-10-17      170     A
USGS    08354900        2011-10-18      121     A
USGS    08354900        2011-10-19      92.6    A
USGS    08354900        2011-10-20      90.3    A
USGS    08354900        2011-10-21      62.6    A
USGS    08354900        2011-10-22      72.4    A
USGS    08354900        2011-10-23      55.0    A
USGS    08354900        2011-10-24      71.2    A
USGS    08354900        2011-10-25      66.8    A
USGS    08354900        2011-10-26      65.2    A
USGS    08354900        2011-10-27      54.4    A
USGS    08354900        2011-10-28      54.3    A
USGS    08354900        2011-10-29      69.4    A
USGS    08354900        2011-10-30      110     A
USGS    08354900        2011-10-31      219     A
USGS    08354900        2011-11-01      343     A:e
USGS    08354900        2011-11-02      429     A:e
USGS    08354900        2011-11-03      503     A:e
USGS    08354900        2011-11-04      535     A:e
USGS    08354900        2011-11-05      556     A:e
USGS    08354900        2011-11-06      591     A:e
USGS    08354900        2011-11-07      641     A:e
USGS    08354900        2011-11-08      657     A:e
USGS    08354900        2011-11-09      634     A:e
USGS    08354900        2011-11-10      726     A:e
USGS    08354900        2011-11-11      764     A:e
USGS    08354900        2011-11-12      807     A:e
USGS    08354900        2011-11-13      680     A:e
USGS    08354900        2011-11-14      596     A:e
USGS    08354900        2011-11-15      726     A:e
USGS    08354900        2011-11-16      986     A:e
USGS    08354900        2011-11-17      1060    A:e
USGS    08354900        2011-11-18      1030    A:e
USGS    08354900        2011-11-19      873     A:e
USGS    08354900        2011-11-20      876     A:e
USGS    08354900        2011-11-21      943     A:e
USGS    08354900        2011-11-22      980     A:e
USGS    08354900        2011-11-23      981     A:e
USGS    08354900        2011-11-24      987     A:e
USGS    08354900        2011-11-25      1000    A:e
USGS    08354900        2011-11-26      955     A:e
USGS    08354900        2011-11-27      933     A:e
USGS    08354900        2011-11-28      932     A:e
USGS    08354900        2011-11-29      938     A:e
USGS    08354900        2011-11-30      936     A:e
USGS    08354900        2011-12-01      922     A:e
USGS    08354900        2011-12-02      892     A:e
USGS    08354900        2011-12-03      869     A:e
USGS    08354900        2011-12-04      860     A:e
USGS    08354900        2011-12-05      862     A:e
USGS    08354900        2011-12-06      850     A:e
USGS    08354900        2011-12-07      830     A:e
USGS    08354900        2011-12-08      825     A:e
USGS    08354900        2011-12-09      778     A:e
USGS    08354900        2011-12-10      682     A:e
USGS    08354900        2011-12-11      618     A:e
USGS    08354900        2011-12-12      659     A:e
USGS    08354900        2011-12-13      706     A:e
USGS    08354900        2011-12-14      715     A:e
USGS    08354900        2011-12-15      827     A:e
USGS    08354900        2011-12-16      855     A:e
USGS    08354900        2011-12-17      731     A:e
USGS    08354900        2011-12-18      741     A:e
USGS    08354900        2011-12-19      897     A:e
USGS    08354900        2011-12-20      923     A:e
USGS    08354900        2011-12-21      1030    A:e
USGS    08354900        2011-12-22      951     A:e
USGS    08354900        2011-12-23      951     A:e
USGS    08354900        2011-12-24      939     A:e
USGS    08354900        2011-12-25      925     A:e
USGS    08354900        2011-12-26      862     A:e
USGS    08354900        2011-12-27      801     A:e
USGS    08354900        2011-12-28      797     A:e
USGS    08354900        2011-12-29      796     A:e
USGS    08354900        2011-12-30      726     A:e
USGS    08354900        2011-12-31      810     A
USGS    08354900        2012-01-01      809     A
USGS    08354900        2012-01-02      734     A
USGS    08354900        2012-01-03      718     A
USGS    08354900        2012-01-04      716     A
USGS    08354900        2012-01-05      732     A
USGS    08354900        2012-01-06      756     A
USGS    08354900        2012-01-07      757     A
USGS    08354900        2012-01-08      759     A
USGS    08354900        2012-01-09      761     A
USGS    08354900        2012-01-10      755     A
USGS    08354900        2012-01-11      753     A
USGS    08354900        2012-01-12      748     A
USGS    08354900        2012-01-13      727     A
USGS    08354900        2012-01-14      724     A
USGS    08354900        2012-01-15      726     A
USGS    08354900        2012-01-16      719     A
USGS    08354900        2012-01-17      717     A
USGS    08354900        2012-01-18      719     A
USGS    08354900        2012-01-19      715     A
USGS    08354900        2012-01-20      683     A
USGS    08354900        2012-01-21      710     A
USGS    08354900        2012-01-22      737     A
USGS    08354900        2012-01-23      718     A
USGS    08354900        2012-01-24      723     A
USGS    08354900        2012-01-25      751     A
USGS    08354900        2012-01-26      740     A
USGS    08354900        2012-01-27      740     A
USGS    08354900        2012-01-28      753     A
USGS    08354900        2012-01-29      758     A
USGS    08354900        2012-01-30      762     A
USGS    08354900        2012-01-31      760     A
USGS    08354900        2012-02-01      747     A
USGS    08354900        2012-02-02      751     A
USGS    08354900        2012-02-03      745     A
USGS    08354900        2012-02-04      737     A
USGS    08354900        2012-02-05      730     A
USGS    08354900        2012-02-06      738     A
USGS    08354900        2012-02-07      744     A
USGS    08354900        2012-02-08      743     A
USGS    08354900        2012-02-09      735     A
USGS    08354900        2012-02-10      729     A
USGS    08354900        2012-02-11      729     A
USGS    08354900        2012-02-12      710     A
USGS    08354900        2012-02-13      715     A
USGS    08354900        2012-02-14      720     A
USGS    08354900        2012-02-15      720     A
USGS    08354900        2012-02-16      737     A
USGS    08354900        2012-02-17      740     A
USGS    08354900        2012-02-18      729     A
USGS    08354900        2012-02-19      726     A
USGS    08354900        2012-02-20      724     A
USGS    08354900        2012-02-21      711     A
USGS    08354900        2012-02-22      716     A
USGS    08354900        2012-02-23      712     A
USGS    08354900        2012-02-24      716     A
USGS    08354900        2012-02-25      720     A
USGS    08354900        2012-02-26      687     A
USGS    08354900        2012-02-27      686     A
USGS    08354900        2012-02-28      682     A
USGS    08354900        2012-02-29      669     A
USGS    08354900        2012-03-01      589     A
USGS    08354900        2012-03-02      526     A
USGS    08354900        2012-03-03      529     A
USGS    08354900        2012-03-04      517     A
USGS    08354900        2012-03-05      533     A
USGS    08354900        2012-03-06      511     A
USGS    08354900        2012-03-07      483     A
USGS    08354900        2012-03-08      468     A
USGS    08354900        2012-03-09      482     A
USGS    08354900        2012-03-10      487     A
USGS    08354900        2012-03-11      455     A
USGS    08354900        2012-03-12      487     A
USGS    08354900        2012-03-13      474     A
USGS    08354900        2012-03-14      437     A
USGS    08354900        2012-03-15      433     A
USGS    08354900        2012-03-16      449     A
USGS    08354900        2012-03-17      480     A
USGS    08354900        2012-03-18      560     A
USGS    08354900        2012-03-19      591     A
USGS    08354900        2012-03-20      650     A
USGS    08354900        2012-03-21      710     A
USGS    08354900        2012-03-22      717     A
USGS    08354900        2012-03-23      717     A
USGS    08354900        2012-03-24      699     A
USGS    08354900        2012-03-25      702     A
USGS    08354900        2012-03-26      674     A
USGS    08354900        2012-03-27      687     A
USGS    08354900        2012-03-28      654     A
USGS    08354900        2012-03-29      764     A
USGS    08354900        2012-03-30      867     A
USGS    08354900        2012-03-31      1130    A
USGS    08354900        2012-04-01      1220    A
USGS    08354900        2012-04-02      1370    A
USGS    08354900        2012-04-03      1650    A
USGS    08354900        2012-04-04      2300    A
USGS    08354900        2012-04-05      1830    A
USGS    08354900        2012-04-06      895     A
USGS    08354900        2012-04-07      964     A
USGS    08354900        2012-04-08      1250    A
USGS    08354900        2012-04-09      1340    A
USGS    08354900        2012-04-10      1050    A
USGS    08354900        2012-04-11      979     A
USGS    08354900        2012-04-12      888     A
USGS    08354900        2012-04-13      838     A
USGS    08354900        2012-04-14      841     A
USGS    08354900        2012-04-15      938     A
USGS    08354900        2012-04-16      1050    A
USGS    08354900        2012-04-17      898     A
USGS    08354900        2012-04-18      747     A
USGS    08354900        2012-04-19      668     A
USGS    08354900        2012-04-20      647     A
USGS    08354900        2012-04-21      661     A
USGS    08354900        2012-04-22      625     A
USGS    08354900        2012-04-23      531     A
USGS    08354900        2012-04-24      540     A
USGS    08354900        2012-04-25      496     A
USGS    08354900        2012-04-26      499     A
USGS    08354900        2012-04-27      472     A
USGS    08354900        2012-04-28      476     A
USGS    08354900        2012-04-29      474     A
USGS    08354900        2012-04-30      681     A
USGS    08354900        2012-05-01      686     A
USGS    08354900        2012-05-02      689     A
USGS    08354900        2012-05-03      641     A
USGS    08354900        2012-05-04      589     A
USGS    08354900        2012-05-05      530     A
USGS    08354900        2012-05-06      438     A
USGS    08354900        2012-05-07      397     A
USGS    08354900        2012-05-08      384     A
USGS    08354900        2012-05-09      368     A
USGS    08354900        2012-05-10      378     A
USGS    08354900        2012-05-11      389     A
USGS    08354900        2012-05-12      379     A
USGS    08354900        2012-05-13      369     A
USGS    08354900        2012-05-14      457     A
USGS    08354900        2012-05-15      423     A
USGS    08354900        2012-05-16      376     A
USGS    08354900        2012-05-17      373     A
USGS    08354900        2012-05-18      340     A
USGS    08354900        2012-05-19      301     A:e
USGS    08354900        2012-05-20      299     A:e
USGS    08354900        2012-05-21      287     A:e
USGS    08354900        2012-05-22      239     A:e
USGS    08354900        2012-05-23      207     A
USGS    08354900        2012-05-24      193     A
USGS    08354900        2012-05-25      186     A
USGS    08354900        2012-05-26      174     A
USGS    08354900        2012-05-27      162     A
USGS    08354900        2012-05-28      196     A
USGS    08354900        2012-05-29      197     A
USGS    08354900        2012-05-30      197     A
USGS    08354900        2012-05-31      191     A
USGS    08354900        2012-06-01      193     A
USGS    08354900        2012-06-02      199     A
USGS    08354900        2012-06-03      198     A
USGS    08354900        2012-06-04      197     A
USGS    08354900        2012-06-05      192     A
USGS    08354900        2012-06-06      188     A
USGS    08354900        2012-06-07      194     A
USGS    08354900        2012-06-08      197     A
USGS    08354900        2012-06-09      197     A
USGS    08354900        2012-06-10      196     A
USGS    08354900        2012-06-11      193     A
USGS    08354900        2012-06-12      194     A
USGS    08354900        2012-06-13      191     A
USGS    08354900        2012-06-14      182     A
USGS    08354900        2012-06-15      173     A
USGS    08354900        2012-06-16      164     A
USGS    08354900        2012-06-17      154     A
USGS    08354900        2012-06-18      147     A
USGS    08354900        2012-06-19      125     A
USGS    08354900        2012-06-20      105     A
USGS    08354900        2012-06-21      94.2    A
USGS    08354900        2012-06-22      84.6    A
USGS    08354900        2012-06-23      75.5    A
USGS    08354900        2012-06-24      72.6    A
USGS    08354900        2012-06-25      73.1    A
USGS    08354900        2012-06-26      66.1    A
USGS    08354900        2012-06-27      47.7    A:e
USGS    08354900        2012-06-28      40.9    A:e
USGS    08354900        2012-06-29      38.5    A:e
USGS    08354900        2012-06-30      38.9    A
USGS    08354900        2012-07-01      37.1    A
USGS    08354900        2012-07-02      33.1    A
USGS    08354900        2012-07-03      32.5    A
USGS    08354900        2012-07-04      33.5    A
USGS    08354900        2012-07-05      34.3    A
USGS    08354900        2012-07-06      37.7    A
USGS    08354900        2012-07-07      36.4    A
USGS    08354900        2012-07-08      105     A
USGS    08354900        2012-07-09      227     A
USGS    08354900        2012-07-10      268     A
USGS    08354900        2012-07-11      109     A
USGS    08354900        2012-07-12      225     A
USGS    08354900        2012-07-13      250     A
USGS    08354900        2012-07-14      237     A
USGS    08354900        2012-07-15      211     A
USGS    08354900        2012-07-16      117     A
USGS    08354900        2012-07-17      68.0    A
USGS    08354900        2012-07-18      53.2    A
USGS    08354900        2012-07-19      36.3    A
USGS    08354900        2012-07-20      26.6    A
USGS    08354900        2012-07-21      17.7    A
USGS    08354900        2012-07-22      13.4    A
