"DateSeq","RmSeq","Condition","Condition.b","Year","Month"
2018-10-20,121,"Wet",0,2018,10
2018-10-21,121,"Wet",0,2018,10
2018-10-22,121,"Wet",0,2018,10
2018-10-23,121,"Wet",0,2018,10
2018-10-24,121,"Wet",0,2018,10
2018-10-25,121,"Wet",0,2018,10
2018-10-26,121,"Wet",0,2018,10
2018-10-27,121,"Wet",0,2018,10
2018-10-28,121,"Wet",0,2018,10
2018-10-29,121,"Wet",0,2018,10
2018-10-30,121,"Wet",0,2018,10
2018-10-31,121,"Wet",0,2018,10
2018-11-01,121,"Wet",0,2018,11
2018-11-02,121,"Wet",0,2018,11
2018-11-03,121,"Wet",0,2018,11
2018-11-04,121,"Wet",0,2018,11
2018-11-05,121,"Wet",0,2018,11
2018-11-06,121,"Wet",0,2018,11
2018-11-07,121,"Wet",0,2018,11
2018-11-08,121,"Wet",0,2018,11
2018-11-09,121,"Wet",0,2018,11
2018-11-10,121,"Wet",0,2018,11
2018-11-11,121,"Wet",0,2018,11
2018-11-12,121,"Wet",0,2018,11
2018-11-13,121,"Wet",0,2018,11
2018-11-14,121,"Wet",0,2018,11
2018-11-15,121,"Wet",0,2018,11
2018-11-16,121,"Wet",0,2018,11
2018-11-17,121,"Wet",0,2018,11
2018-11-18,121,"Wet",0,2018,11
2018-11-19,121,"Wet",0,2018,11
2018-11-20,121,"Wet",0,2018,11
2018-11-21,121,"Wet",0,2018,11
2018-11-22,121,"Wet",0,2018,11
2018-11-23,121,"Wet",0,2018,11
2018-11-24,121,"Wet",0,2018,11
2018-11-25,121,"Wet",0,2018,11
2018-11-26,121,"Wet",0,2018,11
2018-11-27,121,"Wet",0,2018,11
2018-11-28,121,"Wet",0,2018,11
2018-11-29,121,"Wet",0,2018,11
2018-11-30,121,"Wet",0,2018,11
2018-12-01,121,"Wet",0,2018,12
2018-12-02,121,"Wet",0,2018,12
2018-12-03,121,"Wet",0,2018,12
2018-12-04,121,"Wet",0,2018,12
2018-12-05,121,"Wet",0,2018,12
2018-12-06,121,"Wet",0,2018,12
2018-12-07,121,"Wet",0,2018,12
2018-12-08,121,"Wet",0,2018,12
2018-12-09,121,"Wet",0,2018,12
2018-12-10,121,"Wet",0,2018,12
2018-12-11,121,"Wet",0,2018,12
2018-12-12,121,"Wet",0,2018,12
2018-12-13,121,"Wet",0,2018,12
2018-12-14,121,"Wet",0,2018,12
2018-12-15,121,"Wet",0,2018,12
2018-12-16,121,"Wet",0,2018,12
2018-12-17,121,"Wet",0,2018,12
2018-12-18,121,"Wet",0,2018,12
2018-12-19,121,"Wet",0,2018,12
2018-12-20,121,"Wet",0,2018,12
2018-12-21,121,"Wet",0,2018,12
2018-12-22,121,"Wet",0,2018,12
2018-12-23,121,"Wet",0,2018,12
2018-12-24,121,"Wet",0,2018,12
2018-12-25,121,"Wet",0,2018,12
2018-12-26,121,"Wet",0,2018,12
2018-12-27,121,"Wet",0,2018,12
2018-12-28,121,"Wet",0,2018,12
2018-12-29,121,"Wet",0,2018,12
2018-12-30,121,"Wet",0,2018,12
2018-12-31,121,"Wet",0,2018,12
2003-01-01,122,"Wet",0,2003,1
2003-01-02,122,"Wet",0,2003,1
2003-01-03,122,"Wet",0,2003,1
2003-01-04,122,"Wet",0,2003,1
2003-01-05,122,"Wet",0,2003,1
2003-01-06,122,"Wet",0,2003,1
2003-01-07,122,"Wet",0,2003,1
2003-01-08,122,"Wet",0,2003,1
2003-01-09,122,"Wet",0,2003,1
2003-01-10,122,"Wet",0,2003,1
2003-01-11,122,"Wet",0,2003,1
2003-01-12,122,"Wet",0,2003,1
2003-01-13,122,"Wet",0,2003,1
2003-01-14,122,"Wet",0,2003,1
2003-01-15,122,"Wet",0,2003,1
2003-01-16,122,"Wet",0,2003,1
2003-01-17,122,"Wet",0,2003,1
2003-01-18,122,"Wet",0,2003,1
2003-01-19,122,"Wet",0,2003,1
2003-01-20,122,"Wet",0,2003,1
2003-01-21,122,"Wet",0,2003,1
2003-01-22,122,"Wet",0,2003,1
2003-01-23,122,"Wet",0,2003,1
2003-01-24,122,"Wet",0,2003,1
2003-01-25,122,"Wet",0,2003,1
2003-01-26,122,"Wet",0,2003,1
2003-01-27,122,"Wet",0,2003,1
2003-01-28,122,"Wet",0,2003,1
2003-01-29,122,"Wet",0,2003,1
2003-01-30,122,"Wet",0,2003,1
2003-01-31,122,"Wet",0,2003,1
2003-02-01,122,"Wet",0,2003,2
2003-02-02,122,"Wet",0,2003,2
2003-02-03,122,"Wet",0,2003,2
2003-02-04,122,"Wet",0,2003,2
2003-02-05,122,"Wet",0,2003,2
2003-02-06,122,"Wet",0,2003,2
2003-02-07,122,"Wet",0,2003,2
2003-02-08,122,"Wet",0,2003,2
2003-02-09,122,"Wet",0,2003,2
2003-02-10,122,"Wet",0,2003,2
2003-02-11,122,"Wet",0,2003,2
2003-02-12,122,"Wet",0,2003,2
2003-02-13,122,"Wet",0,2003,2
2003-02-14,122,"Wet",0,2003,2
2003-02-15,122,"Wet",0,2003,2
2003-02-16,122,"Wet",0,2003,2
2003-02-17,122,"Wet",0,2003,2
2003-02-18,122,"Wet",0,2003,2
2003-02-19,122,"Wet",0,2003,2
2003-02-20,122,"Wet",0,2003,2
2003-02-21,122,"Wet",0,2003,2
2003-02-22,122,"Wet",0,2003,2
2003-02-23,122,"Wet",0,2003,2
2003-02-24,122,"Wet",0,2003,2
2003-02-25,122,"Wet",0,2003,2
2003-02-26,122,"Wet",0,2003,2
2003-02-27,122,"Wet",0,2003,2
2003-02-28,122,"Wet",0,2003,2
2003-03-01,122,"Wet",0,2003,3
2003-03-02,122,"Wet",0,2003,3
2003-03-03,122,"Wet",0,2003,3
2003-03-04,122,"Wet",0,2003,3
2003-03-05,122,"Wet",0,2003,3
2003-03-06,122,"Wet",0,2003,3
2003-03-07,122,"Wet",0,2003,3
2003-03-08,122,"Wet",0,2003,3
2003-03-09,122,"Wet",0,2003,3
2003-03-10,122,"Wet",0,2003,3
2003-03-11,122,"Wet",0,2003,3
2003-03-12,122,"Wet",0,2003,3
2003-03-13,122,"Wet",0,2003,3
2003-03-14,122,"Wet",0,2003,3
2003-03-15,122,"Wet",0,2003,3
2003-03-16,122,"Wet",0,2003,3
2003-03-17,122,"Wet",0,2003,3
2003-03-18,122,"Wet",0,2003,3
2003-03-19,122,"Wet",0,2003,3
2003-03-20,122,"Wet",0,2003,3
2003-03-21,122,"Wet",0,2003,3
2003-03-22,122,"Wet",0,2003,3
2003-03-23,122,"Wet",0,2003,3
2003-03-24,122,"Wet",0,2003,3
2003-03-25,122,"Wet",0,2003,3
2003-03-26,122,"Wet",0,2003,3
2003-03-27,122,"Wet",0,2003,3
2003-03-28,122,"Wet",0,2003,3
2003-03-29,122,"Wet",0,2003,3
2003-03-30,122,"Wet",0,2003,3
2003-03-31,122,"Wet",0,2003,3
2003-04-01,122,"Wet",0,2003,4
2003-04-02,122,"Wet",0,2003,4
2003-04-03,122,"Wet",0,2003,4
2003-04-04,122,"Wet",0,2003,4
2003-04-05,122,"Wet",0,2003,4
2003-04-06,122,"Wet",0,2003,4
2003-04-07,122,"Wet",0,2003,4
2003-04-08,122,"Wet",0,2003,4
2003-04-09,122,"Wet",0,2003,4
2003-04-10,122,"Wet",0,2003,4
2003-04-11,122,"Wet",0,2003,4
2003-04-12,122,"Wet",0,2003,4
2003-04-13,122,"Wet",0,2003,4
2003-04-14,122,"Wet",0,2003,4
2003-04-15,122,"Wet",0,2003,4
2003-04-16,122,"Wet",0,2003,4
2003-04-17,122,"Wet",0,2003,4
2003-04-18,122,"Wet",0,2003,4
2003-04-19,122,"Wet",0,2003,4
2003-04-20,122,"Wet",0,2003,4
2003-04-21,122,"Wet",0,2003,4
2003-04-22,122,"Wet",0,2003,4
2003-04-23,122,"Wet",0,2003,4
2003-04-24,122,"Wet",0,2003,4
2003-04-25,122,"Wet",0,2003,4
2003-04-26,122,"Wet",0,2003,4
2003-04-27,122,"Wet",0,2003,4
2003-04-28,122,"Wet",0,2003,4
2003-04-29,122,"Wet",0,2003,4
2003-04-30,122,"Wet",0,2003,4
2003-05-01,122,"Wet",0,2003,5
2003-05-02,122,"Wet",0,2003,5
2003-05-03,122,"Wet",0,2003,5
2003-05-04,122,"Wet",0,2003,5
2003-05-05,122,"Wet",0,2003,5
2003-05-06,122,"Wet",0,2003,5
2003-05-07,122,"Wet",0,2003,5
2003-05-08,122,"Wet",0,2003,5
2003-05-09,122,"Wet",0,2003,5
2003-05-10,122,"Wet",0,2003,5
2003-05-11,122,"Wet",0,2003,5
2003-05-12,122,"Wet",0,2003,5
2003-05-13,122,"Wet",0,2003,5
2003-05-14,122,"Wet",0,2003,5
2003-05-15,122,"Wet",0,2003,5
2003-05-16,122,"Wet",0,2003,5
2003-05-17,122,"Wet",0,2003,5
2003-05-18,122,"Wet",0,2003,5
2003-05-19,122,"Wet",0,2003,5
2003-05-20,122,"Wet",0,2003,5
2003-05-21,122,"Wet",0,2003,5
2003-05-22,122,"Wet",0,2003,5
2003-05-23,122,"Wet",0,2003,5
2003-05-24,122,"Wet",0,2003,5
2003-05-25,122,"Wet",0,2003,5
2003-05-26,122,"Wet",0,2003,5
2003-05-27,122,"Wet",0,2003,5
2003-05-28,122,"Wet",0,2003,5
2003-05-29,122,"Wet",0,2003,5
2003-05-30,122,"Wet",0,2003,5
2003-05-31,122,"Wet",0,2003,5
2003-06-01,122,"Wet",0,2003,6
2003-06-02,122,"Wet",0,2003,6
2003-06-03,122,"Wet",0,2003,6
2003-06-04,122,"Wet",0,2003,6
2003-06-05,122,"Wet",0,2003,6
2003-06-06,122,"Wet",0,2003,6
2003-06-07,122,"Wet",0,2003,6
2003-06-08,122,"Wet",0,2003,6
2003-06-09,122,"Wet",0,2003,6
2003-06-10,122,"Wet",0,2003,6
2003-06-11,122,"Wet",0,2003,6
2003-06-12,122,"Wet",0,2003,6
2003-06-13,122,"Wet",0,2003,6
2003-06-14,122,"Wet",0,2003,6
2003-06-15,122,"Wet",0,2003,6
2003-06-16,122,"Wet",0,2003,6
2003-06-17,122,"Wet",0,2003,6
2003-06-18,122,"Wet",0,2003,6
2003-06-19,122,"Wet",0,2003,6
2003-06-20,122,"Wet",0,2003,6
2003-06-21,122,"Wet",0,2003,6
2003-06-22,122,"Wet",0,2003,6
2003-06-23,122,"Wet",0,2003,6
2003-06-24,122,"Wet",0,2003,6
2003-06-25,122,"Wet",0,2003,6
2003-06-26,122,"Wet",0,2003,6
2003-06-27,122,"Wet",0,2003,6
2003-06-28,122,"Wet",0,2003,6
2003-06-29,122,"Wet",0,2003,6
2003-06-30,122,"Wet",0,2003,6
2003-07-01,122,"Wet",0,2003,7
2003-07-02,122,"Wet",0,2003,7
2003-07-03,122,"Wet",0,2003,7
2003-07-04,122,"Wet",0,2003,7
2003-07-05,122,"Wet",0,2003,7
2003-07-06,122,"Wet",0,2003,7
2003-07-07,122,"Wet",0,2003,7
2003-07-08,122,"Wet",0,2003,7
2003-07-09,122,"Wet",0,2003,7
2003-07-10,122,"Wet",0,2003,7
2003-07-11,122,"Wet",0,2003,7
2003-07-12,122,"Wet",0,2003,7
2003-07-13,122,"Wet",0,2003,7
2003-07-14,122,"Wet",0,2003,7
2003-07-15,122,"Wet",0,2003,7
2003-07-16,122,"Wet",0,2003,7
2003-07-17,122,"Wet",0,2003,7
2003-07-18,122,"Wet",0,2003,7
2003-07-19,122,"Wet",0,2003,7
2003-07-20,122,"Wet",0,2003,7
2003-07-21,122,"Wet",0,2003,7
2003-07-22,122,"Wet",0,2003,7
2003-07-23,122,"Wet",0,2003,7
2003-07-24,122,"Wet",0,2003,7
2003-07-25,122,"Wet",0,2003,7
2003-07-26,122,"Wet",0,2003,7
2003-07-27,122,"Wet",0,2003,7
2003-07-28,122,"Wet",0,2003,7
2003-07-29,122,"Wet",0,2003,7
2003-07-30,122,"Wet",0,2003,7
2003-07-31,122,"Wet",0,2003,7
2003-08-01,122,"Wet",0,2003,8
2003-08-02,122,"Wet",0,2003,8
2003-08-03,122,"Wet",0,2003,8
2003-08-04,122,"Wet",0,2003,8
2003-08-05,122,"Wet",0,2003,8
2003-08-06,122,"Wet",0,2003,8
2003-08-07,122,"Wet",0,2003,8
2003-08-08,122,"Wet",0,2003,8
2003-08-09,122,"Wet",0,2003,8
2003-08-10,122,"Wet",0,2003,8
2003-08-11,122,"Wet",0,2003,8
2003-08-12,122,"Wet",0,2003,8
2003-08-13,122,"Wet",0,2003,8
2003-08-14,122,"Wet",0,2003,8
2003-08-15,122,"Wet",0,2003,8
2003-08-16,122,"Wet",0,2003,8
2003-08-17,122,"Wet",0,2003,8
2003-08-18,122,"Wet",0,2003,8
2003-08-19,122,"Wet",0,2003,8
2003-08-20,122,"Wet",0,2003,8
2003-08-21,122,"Wet",0,2003,8
2003-08-22,122,"Wet",0,2003,8
2003-08-23,122,"Wet",0,2003,8
2003-08-24,122,"Wet",0,2003,8
2003-08-25,122,"Wet",0,2003,8
2003-08-26,122,"Wet",0,2003,8
2003-08-27,122,"Wet",0,2003,8
2003-08-28,122,"Wet",0,2003,8
2003-08-29,122,"Wet",0,2003,8
2003-08-30,122,"Wet",0,2003,8
2003-08-31,122,"Wet",0,2003,8
2003-09-01,122,"Wet",0,2003,9
2003-09-02,122,"Wet",0,2003,9
2003-09-03,122,"Wet",0,2003,9
2003-09-04,122,"Wet",0,2003,9
2003-09-05,122,"Wet",0,2003,9
2003-09-06,122,"Wet",0,2003,9
2003-09-07,122,"Wet",0,2003,9
2003-09-08,122,"Wet",0,2003,9
2003-09-09,122,"Wet",0,2003,9
2003-09-10,122,"Wet",0,2003,9
2003-09-11,122,"Wet",0,2003,9
2003-09-12,122,"Wet",0,2003,9
2003-09-13,122,"Wet",0,2003,9
2003-09-14,122,"Wet",0,2003,9
2003-09-15,122,"Wet",0,2003,9
2003-09-16,122,"Wet",0,2003,9
2003-09-17,122,"Wet",0,2003,9
2003-09-18,122,"Wet",0,2003,9
2003-09-19,122,"Wet",0,2003,9
2003-09-20,122,"Wet",0,2003,9
2003-09-21,122,"Wet",0,2003,9
2003-09-22,122,"Wet",0,2003,9
2003-09-23,122,"Wet",0,2003,9
2003-09-24,122,"Wet",0,2003,9
2003-09-25,122,"Wet",0,2003,9
2003-09-26,122,"Wet",0,2003,9
2003-09-27,122,"Wet",0,2003,9
2003-09-28,122,"Wet",0,2003,9
2003-09-29,122,"Wet",0,2003,9
2003-09-30,122,"Wet",0,2003,9
2003-10-01,122,"Wet",0,2003,10
2003-10-03,122,"Wet",0,2003,10
2003-10-04,122,"Wet",0,2003,10
2003-10-05,122,"Wet",0,2003,10
2003-10-06,122,"Wet",0,2003,10
2003-10-07,122,"Wet",0,2003,10
2003-10-08,122,"Wet",0,2003,10
2003-10-09,122,"Wet",0,2003,10
2003-10-10,122,"Wet",0,2003,10
2003-10-11,122,"Wet",0,2003,10
2003-10-12,122,"Wet",0,2003,10
2003-10-13,122,"Wet",0,2003,10
2003-10-14,122,"Wet",0,2003,10
2003-10-15,122,"Wet",0,2003,10
2003-10-16,122,"Wet",0,2003,10
2003-10-17,122,"Wet",0,2003,10
2003-10-18,122,"Wet",0,2003,10
2003-10-19,122,"Wet",0,2003,10
2003-10-20,122,"Wet",0,2003,10
2003-10-21,122,"Wet",0,2003,10
2003-10-22,122,"Wet",0,2003,10
2003-10-23,122,"Wet",0,2003,10
2003-10-24,122,"Wet",0,2003,10
2003-10-25,122,"Wet",0,2003,10
2003-10-26,122,"Wet",0,2003,10
2003-10-27,122,"Wet",0,2003,10
2003-10-28,122,"Wet",0,2003,10
2003-10-29,122,"Wet",0,2003,10
2003-10-30,122,"Wet",0,2003,10
2003-10-31,122,"Wet",0,2003,10
2003-11-01,122,"Wet",0,2003,11
2003-11-02,122,"Wet",0,2003,11
2003-11-03,122,"Wet",0,2003,11
2003-11-04,122,"Wet",0,2003,11
2003-11-05,122,"Wet",0,2003,11
2003-11-06,122,"Wet",0,2003,11
2003-11-07,122,"Wet",0,2003,11
2003-11-08,122,"Wet",0,2003,11
2003-11-09,122,"Wet",0,2003,11
2003-11-10,122,"Wet",0,2003,11
2003-11-11,122,"Wet",0,2003,11
2003-11-12,122,"Wet",0,2003,11
2003-11-13,122,"Wet",0,2003,11
2003-11-14,122,"Wet",0,2003,11
2003-11-15,122,"Wet",0,2003,11
2003-11-16,122,"Wet",0,2003,11
2003-11-17,122,"Wet",0,2003,11
2003-11-18,122,"Wet",0,2003,11
2003-11-19,122,"Wet",0,2003,11
2003-11-20,122,"Wet",0,2003,11
2003-11-21,122,"Wet",0,2003,11
2003-11-22,122,"Wet",0,2003,11
2003-11-23,122,"Wet",0,2003,11
2003-11-24,122,"Wet",0,2003,11
2003-11-25,122,"Wet",0,2003,11
2003-11-26,122,"Wet",0,2003,11
2003-11-27,122,"Wet",0,2003,11
2003-11-28,122,"Wet",0,2003,11
2003-11-29,122,"Wet",0,2003,11
2003-11-30,122,"Wet",0,2003,11
2003-12-01,122,"Wet",0,2003,12
2003-12-02,122,"Wet",0,2003,12
2003-12-03,122,"Wet",0,2003,12
2003-12-04,122,"Wet",0,2003,12
2003-12-05,122,"Wet",0,2003,12
2003-12-06,122,"Wet",0,2003,12
2003-12-07,122,"Wet",0,2003,12
2003-12-08,122,"Wet",0,2003,12
2003-12-09,122,"Wet",0,2003,12
2003-12-10,122,"Wet",0,2003,12
2003-12-11,122,"Wet",0,2003,12
2003-12-12,122,"Wet",0,2003,12
2003-12-13,122,"Wet",0,2003,12
2003-12-14,122,"Wet",0,2003,12
2003-12-15,122,"Wet",0,2003,12
2003-12-16,122,"Wet",0,2003,12
2003-12-17,122,"Wet",0,2003,12
2003-12-18,122,"Wet",0,2003,12
2003-12-19,122,"Wet",0,2003,12
2003-12-20,122,"Wet",0,2003,12
2003-12-21,122,"Wet",0,2003,12
2003-12-22,122,"Wet",0,2003,12
2003-12-23,122,"Wet",0,2003,12
2003-12-24,122,"Wet",0,2003,12
2003-12-25,122,"Wet",0,2003,12
2003-12-26,122,"Wet",0,2003,12
2003-12-27,122,"Wet",0,2003,12
2003-12-28,122,"Wet",0,2003,12
2003-12-29,122,"Wet",0,2003,12
2003-12-30,122,"Wet",0,2003,12
2003-12-31,122,"Wet",0,2003,12
2004-01-01,122,"Wet",0,2004,1
2004-01-02,122,"Wet",0,2004,1
2004-01-03,122,"Wet",0,2004,1
2004-01-04,122,"Wet",0,2004,1
2004-01-05,122,"Wet",0,2004,1
2004-01-06,122,"Wet",0,2004,1
2004-01-07,122,"Wet",0,2004,1
2004-01-08,122,"Wet",0,2004,1
2004-01-09,122,"Wet",0,2004,1
2004-01-10,122,"Wet",0,2004,1
2004-01-11,122,"Wet",0,2004,1
2004-01-12,122,"Wet",0,2004,1
2004-01-13,122,"Wet",0,2004,1
2004-01-14,122,"Wet",0,2004,1
2004-01-15,122,"Wet",0,2004,1
2004-01-16,122,"Wet",0,2004,1
2004-01-17,122,"Wet",0,2004,1
2004-01-18,122,"Wet",0,2004,1
2004-01-19,122,"Wet",0,2004,1
2004-01-20,122,"Wet",0,2004,1
2004-01-21,122,"Wet",0,2004,1
2004-01-22,122,"Wet",0,2004,1
2004-01-23,122,"Wet",0,2004,1
2004-01-24,122,"Wet",0,2004,1
2004-01-25,122,"Wet",0,2004,1
2004-01-26,122,"Wet",0,2004,1
2004-01-27,122,"Wet",0,2004,1
2004-01-28,122,"Wet",0,2004,1
2004-01-29,122,"Wet",0,2004,1
2004-01-30,122,"Wet",0,2004,1
2004-01-31,122,"Wet",0,2004,1
2004-02-01,122,"Wet",0,2004,2
2004-02-02,122,"Wet",0,2004,2
2004-02-03,122,"Wet",0,2004,2
2004-02-04,122,"Wet",0,2004,2
2004-02-05,122,"Wet",0,2004,2
2004-02-06,122,"Wet",0,2004,2
2004-02-07,122,"Wet",0,2004,2
2004-02-08,122,"Wet",0,2004,2
2004-02-09,122,"Wet",0,2004,2
2004-02-10,122,"Wet",0,2004,2
2004-02-11,122,"Wet",0,2004,2
2004-02-12,122,"Wet",0,2004,2
2004-02-13,122,"Wet",0,2004,2
2004-02-14,122,"Wet",0,2004,2
2004-02-15,122,"Wet",0,2004,2
2004-02-16,122,"Wet",0,2004,2
2004-02-17,122,"Wet",0,2004,2
2004-02-18,122,"Wet",0,2004,2
2004-02-19,122,"Wet",0,2004,2
2004-02-20,122,"Wet",0,2004,2
2004-02-21,122,"Wet",0,2004,2
2004-02-22,122,"Wet",0,2004,2
2004-02-23,122,"Wet",0,2004,2
2004-02-24,122,"Wet",0,2004,2
2004-02-25,122,"Wet",0,2004,2
2004-02-26,122,"Wet",0,2004,2
2004-02-27,122,"Wet",0,2004,2
2004-02-28,122,"Wet",0,2004,2
2004-02-29,122,"Wet",0,2004,2
2004-03-01,122,"Wet",0,2004,3
2004-03-02,122,"Wet",0,2004,3
2004-03-03,122,"Wet",0,2004,3
2004-03-04,122,"Wet",0,2004,3
2004-03-05,122,"Wet",0,2004,3
2004-03-06,122,"Wet",0,2004,3
2004-03-07,122,"Wet",0,2004,3
2004-03-08,122,"Wet",0,2004,3
2004-03-09,122,"Wet",0,2004,3
2004-03-10,122,"Wet",0,2004,3
2004-03-11,122,"Wet",0,2004,3
2004-03-12,122,"Wet",0,2004,3
2004-03-13,122,"Wet",0,2004,3
2004-03-14,122,"Wet",0,2004,3
2004-03-15,122,"Wet",0,2004,3
2004-03-16,122,"Wet",0,2004,3
2004-03-17,122,"Wet",0,2004,3
2004-03-18,122,"Wet",0,2004,3
2004-03-19,122,"Wet",0,2004,3
2004-03-20,122,"Wet",0,2004,3
2004-03-21,122,"Wet",0,2004,3
2004-03-22,122,"Wet",0,2004,3
2004-03-23,122,"Wet",0,2004,3
2004-03-24,122,"Wet",0,2004,3
2004-03-25,122,"Wet",0,2004,3
2004-03-26,122,"Wet",0,2004,3
2004-03-27,122,"Wet",0,2004,3
2004-03-28,122,"Wet",0,2004,3
2004-03-29,122,"Wet",0,2004,3
2004-03-30,122,"Wet",0,2004,3
2004-03-31,122,"Wet",0,2004,3
2004-04-01,122,"Wet",0,2004,4
2004-04-02,122,"Wet",0,2004,4
2004-04-03,122,"Wet",0,2004,4
2004-04-04,122,"Wet",0,2004,4
2004-04-05,122,"Wet",0,2004,4
2004-04-06,122,"Wet",0,2004,4
2004-04-07,122,"Wet",0,2004,4
2004-04-08,122,"Wet",0,2004,4
2004-04-09,122,"Wet",0,2004,4
2004-04-10,122,"Wet",0,2004,4
2004-04-11,122,"Wet",0,2004,4
2004-04-12,122,"Wet",0,2004,4
2004-04-13,122,"Wet",0,2004,4
2004-04-14,122,"Wet",0,2004,4
2004-04-15,122,"Wet",0,2004,4
2004-04-16,122,"Wet",0,2004,4
2004-04-17,122,"Wet",0,2004,4
2004-04-18,122,"Wet",0,2004,4
2004-04-19,122,"Wet",0,2004,4
2004-04-20,122,"Wet",0,2004,4
2004-04-21,122,"Wet",0,2004,4
2004-04-22,122,"Wet",0,2004,4
2004-04-23,122,"Wet",0,2004,4
2004-04-24,122,"Wet",0,2004,4
2004-04-25,122,"Wet",0,2004,4
2004-04-26,122,"Wet",0,2004,4
2004-04-27,122,"Wet",0,2004,4
2004-04-28,122,"Wet",0,2004,4
2004-04-29,122,"Wet",0,2004,4
2004-04-30,122,"Wet",0,2004,4
2004-05-01,122,"Wet",0,2004,5
2004-05-02,122,"Wet",0,2004,5
2004-05-03,122,"Wet",0,2004,5
2004-05-04,122,"Wet",0,2004,5
2004-05-05,122,"Wet",0,2004,5
2004-05-06,122,"Wet",0,2004,5
2004-05-07,122,"Wet",0,2004,5
2004-05-08,122,"Wet",0,2004,5
2004-05-09,122,"Wet",0,2004,5
2004-05-10,122,"Wet",0,2004,5
2004-05-11,122,"Wet",0,2004,5
2004-05-12,122,"Wet",0,2004,5
2004-05-13,122,"Wet",0,2004,5
2004-05-14,122,"Wet",0,2004,5
2004-05-15,122,"Wet",0,2004,5
2004-05-16,122,"Wet",0,2004,5
2004-05-17,122,"Wet",0,2004,5
2004-05-18,122,"Wet",0,2004,5
2004-05-19,122,"Wet",0,2004,5
2004-05-20,122,"Wet",0,2004,5
2004-05-21,122,"Wet",0,2004,5
2004-05-22,122,"Wet",0,2004,5
2004-05-23,122,"Wet",0,2004,5
2004-05-24,122,"Wet",0,2004,5
2004-05-25,122,"Wet",0,2004,5
2004-05-26,122,"Wet",0,2004,5
2004-05-27,122,"Wet",0,2004,5
2004-05-28,122,"Wet",0,2004,5
2004-05-29,122,"Wet",0,2004,5
2004-05-30,122,"Wet",0,2004,5
2004-05-31,122,"Wet",0,2004,5
2004-06-01,122,"Wet",0,2004,6
2004-06-02,122,"Wet",0,2004,6
2004-06-03,122,"Wet",0,2004,6
2004-06-04,122,"Wet",0,2004,6
2004-06-05,122,"Wet",0,2004,6
2004-06-06,122,"Wet",0,2004,6
2004-06-07,122,"Wet",0,2004,6
2004-06-08,122,"Wet",0,2004,6
2004-06-09,122,"Wet",0,2004,6
2004-06-10,122,"Wet",0,2004,6
2004-06-11,122,"Wet",0,2004,6
2004-06-12,122,"Wet",0,2004,6
2004-06-13,122,"Wet",0,2004,6
2004-06-14,122,"Wet",0,2004,6
2004-06-15,122,"Wet",0,2004,6
2004-06-16,122,"Wet",0,2004,6
2004-06-17,122,"Wet",0,2004,6
2004-06-18,122,"Wet",0,2004,6
2004-06-19,122,"Wet",0,2004,6
2004-06-20,122,"Wet",0,2004,6
2004-06-21,122,"Wet",0,2004,6
2004-06-22,122,"Wet",0,2004,6
2004-06-23,122,"Wet",0,2004,6
2004-06-24,122,"Wet",0,2004,6
2004-06-25,122,"Wet",0,2004,6
2004-06-26,122,"Wet",0,2004,6
2004-06-27,122,"Wet",0,2004,6
2004-06-28,122,"Wet",0,2004,6
2004-06-29,122,"Wet",0,2004,6
2004-06-30,122,"Wet",0,2004,6
2004-07-01,122,"Wet",0,2004,7
2004-07-02,122,"Wet",0,2004,7
2004-07-03,122,"Wet",0,2004,7
2004-07-04,122,"Wet",0,2004,7
2004-07-05,122,"Wet",0,2004,7
2004-07-06,122,"Wet",0,2004,7
2004-07-07,122,"Wet",0,2004,7
2004-07-08,122,"Wet",0,2004,7
2004-07-09,122,"Wet",0,2004,7
2004-07-10,122,"Wet",0,2004,7
2004-07-11,122,"Wet",0,2004,7
2004-07-12,122,"Wet",0,2004,7
2004-07-13,122,"Wet",0,2004,7
2004-07-14,122,"Wet",0,2004,7
2004-07-15,122,"Wet",0,2004,7
2004-07-16,122,"Wet",0,2004,7
2004-07-17,122,"Wet",0,2004,7
2004-07-18,122,"Wet",0,2004,7
2004-07-19,122,"Wet",0,2004,7
2004-07-20,122,"Wet",0,2004,7
2004-07-21,122,"Wet",0,2004,7
2004-07-22,122,"Wet",0,2004,7
2004-07-23,122,"Wet",0,2004,7
2004-07-24,122,"Wet",0,2004,7
2004-07-25,122,"Wet",0,2004,7
2004-07-26,122,"Wet",0,2004,7
2004-07-27,122,"Wet",0,2004,7
2004-07-28,122,"Wet",0,2004,7
2004-07-29,122,"Wet",0,2004,7
2004-07-30,122,"Wet",0,2004,7
2004-07-31,122,"Wet",0,2004,7
2004-08-01,122,"Wet",0,2004,8
2004-08-02,122,"Wet",0,2004,8
2004-08-03,122,"Wet",0,2004,8
2004-08-04,122,"Wet",0,2004,8
2004-08-05,122,"Wet",0,2004,8
2004-08-06,122,"Wet",0,2004,8
2004-08-07,122,"Wet",0,2004,8
2004-08-08,122,"Wet",0,2004,8
2004-08-09,122,"Wet",0,2004,8
2004-08-10,122,"Wet",0,2004,8
2004-08-11,122,"Wet",0,2004,8
2004-08-12,122,"Wet",0,2004,8
2004-08-13,122,"Wet",0,2004,8
2004-08-14,122,"Wet",0,2004,8
2004-08-15,122,"Wet",0,2004,8
